n_backing,width
2.2383483222629272,6.974392002386137
2.2057357473203067,6.818289288509557
2.268177966276471,6.9167002233608725
2.3249877596787,6.850908619478549
2.1116078089228654,6.9812526885444
2.361853931241717,6.778442530092998
2.3362146730641546,6.914842811763486
2.273322904167826,7.022777774859165
2.219542993656001,6.768726159023815
2.239798940713015,6.854503240945832
2.232900604979685,6.741017498349462
2.2331257975423555,6.931212167011446
2.2885098108322053,7.011117067365994
2.3747795803591334,7.181200154480113
2.410393657289542,6.840429408524214
2.422898738625534,6.889402505094623
2.2747614619278,6.972602967548484
2.315636745898074,6.772436968602365
2.2471301920542595,6.788209104779597
2.318528048412129,6.894147748084257
2.1727662459022157,6.854733753756792
2.2873397095439443,6.767917603654102
2.294303393657168,6.9202178952675855
2.275479191853765,6.944862588283136
2.234346036606852,6.790771497194488
2.169494019984293,6.8552273801614145
2.232987849044193,6.799989435632707
2.2461117003949576,6.876887657866621
2.389682713405743,7.227899805219592
2.353263569263281,7.167321694464833
2.35358334112779,6.855059784518782
2.422874439621674,6.889391479350893
2.1409031154697487,6.998465298164579
2.24995923285181,6.810930700967996
2.2487983621134395,6.792352351021787
2.3312398665131573,7.046558331981395
2.174094531362295,6.853727267383629
2.2641683628598765,6.799779966198066
2.2644826604688255,6.984617487652053
2.3101168396347567,7.15054836897365
2.243190442944344,6.878592114790186
2.2116464342828173,6.835736273368196
2.2706034168932447,6.859471703136594
2.282895504471417,6.979882281125291
2.383328656950948,7.176907953793489
2.3463168074383036,7.156980621695814
2.379614567263491,6.816956397319208
2.4075758749847713,7.045459121260231
2.2209969020975264,7.00270303902958
2.273992624152849,6.852426618767074
2.2413368811535435,6.794386761031792
2.2510225263701824,6.910148891746041
2.275404617719601,7.023554791159626
2.2797299202627905,6.768417407949929
2.2608878437016444,6.956195527738205
2.325691462224589,7.061905525735953
2.2178714182633157,6.866513397844749
2.2446813247605935,6.75732674627618
2.267853563600922,6.839313070414595
2.36351747959744,6.8392980721921335
2.3129025363967446,7.139420326771101
2.2937743727612685,6.951375889956468
2.390442381002976,6.845455347067079
2.344221908508602,6.950549546376512
2.2310880164979086,7.073861251663674
2.284696058824564,6.973792960463414
2.2689792420210795,6.870684121950173
2.21991388903414,6.711952558941586
2.2310671168950527,6.953062980817152
2.283317215824232,6.753953920468243
2.2697879108594776,6.953211815036498
2.307868894140858,6.9599718835730355
2.269511110370007,6.930366353154147
2.254008420236294,6.738175395337902
2.262031489519309,6.784976672066709
2.334421225330399,6.867269104255624
2.320402689763045,7.2330964530208695
2.2818469201507314,6.907861379232553
2.321187408673754,6.9583609107471585
2.371204425137435,7.009780720416381
2.2360505881393147,7.009106308796524
2.242414656661593,6.836254572179501
2.2294441373949963,6.782984940308005
2.219356200796534,6.8003468985571764
2.2185515805322593,6.909744205448961
2.288295873337945,6.757311512672467
2.3136212095278066,6.992714923129749
2.2679644189308963,6.849796028450979
2.2761388260584265,6.982950848873207
2.243376965533346,6.734204412919375
2.2535868780066948,6.7673424720005855
2.2903694867138626,6.843643696737272
2.320767398369395,7.195192820591586
2.307621177473443,6.89058494977272
2.337012275060178,7.043323951511896
2.300876178926214,6.912961903921762
2.2360505881393147,7.009106308796524
2.250805060889922,6.9311738392592
2.2337384079214537,6.781913253397233
2.2180176339682514,6.861016625781631
2.2522047041163122,6.999392423227366
2.28488281616319,6.793999097291985
2.2761050138380403,6.919548494287112
2.232306123521752,7.004058344281254
2.2663087659884162,7.022704087150044
2.255262786435899,6.902916843002431
2.2575265610918214,6.832249641967181
2.351564253551446,6.8241388807573715
2.3343925042483717,7.0702672285727814
2.3735288701793102,6.920781188816739
2.320607152747298,7.078433661021117
2.3251991808481156,6.972200247253512
2.2594538846503736,6.919155933602342
2.2604926993891037,6.917296395428154
2.2092264685056335,6.765461345454612
2.2434051190366024,6.861810385444719
2.154209267474976,7.126092649583594
2.2990300313634253,6.782069159202956
2.2387525968165094,6.906419039629092
2.219214931467084,7.10203296497793
2.2629603359970885,6.952048863687105
2.2221920041689347,6.785471936987111
2.270831891999448,6.9015390704701955
2.3272380707642735,6.8664085458969275
2.3092736013605744,7.000249180213884
2.3632571192048752,6.887110400540002
2.3115697493765026,7.204238465673327
2.3043034927995474,6.899393506206559
2.2353682841280174,6.852371211175783
2.224342372470085,6.978171733955665
2.2192218726810458,6.796883095717893
2.2643821371159865,6.872550147154817
2.1370833904467137,7.203532299204511
2.2495529028419186,6.867112188099107
2.2660595417403355,6.7796133913398835
2.246333386968026,7.222925141258995
2.2607228955511154,6.990968238163347
2.2355025849783465,6.942085182865975
2.256751790583667,6.985024756178838
2.3011975512700173,6.943616777577141
2.3307098105921153,7.034885961842527
2.31307738261242,6.9724979004158305
2.29922170808458,7.082830278943391
2.2592295931858244,6.956876294504648
2.233224310405941,6.8505709312404415
