Run Number,Scan,Charge,Energy,Yield,Yield Error
2606,Scan 7,833.6030525437,348.4111342,114.97198781547856,0.37137817007132123
2607,Scan 7,826.5098625787001,349.4044342,98.68000817985867,0.34553382540921324
2608,Scan 7,1159.7392776872002,350.3977342,89.68567504881356,0.27808742948555915
2609,Scan 7,963.3552453685999,351.3910342,75.20797789633495,0.2794079267543202
2610,Scan 7,1290.2733473763,352.3843342,62.389105505194145,0.21989406933441133
2611,Scan 7,1677.8593531320998,353.3776342,52.65876417774082,0.17715668894064926
2612,Scan 7,2705.1468606586004,354.3709342,43.506325557255224,0.12681796467902418
2613,Scan 7,2472.9803921928,356.3575342,28.479400897129786,0.10731368003187836
2614,Scan 7,2172.0263471232,358.3441342,17.921053329558035,0.09083416360524368
2615,Scan 7,2155.5528715669,360.3307342,11.668468137233244,0.07357454456568635
2616,Scan 7,3208.8024178625,362.3173342,7.934424337962146,0.04972630889520319
2618,Scan 8,6912.560739444099,332.4875419,2.1100718749232996,0.017471457826045277
2619,Scan 8,4750.992941566399,334.4741419,3.0442057434906564,0.02531306928806219
2620,Scan 8,3405.9769466402,336.4607419,4.918706222168025,0.03800183694001701
2621,Scan 8,1930.8074536912004,338.4473419,9.077031459814835,0.06856499315332829
2622,Scan 8,2776.0527125399003,339.4406419,13.339444108076442,0.06931943458389697
2623,Scan 8,3292.4707378327003,340.4339419,20.99183424952642,0.07984803489290311
2624,Scan 8,1859.9075253097603,341.4272419,37.83844037529724,0.14263330249570208
2625,Scan 8,1319.6540473970003,342.4205419,67.20549235986195,0.22566922453226804
2626,Scan 8,1207.8077019539,343.4138419,108.64726213263428,0.299923500361505
2627,Scan 8,809.7713620478,344.4071419,129.21795571454572,0.39946637282734243
2628,Scan 8,1250.3224827994,345.4004419,137.1486175439045,0.331195705544189
2629,Scan 8,2698.2670088452005,346.3937419,125.56985609256216,0.21572488025093145
2630,Scan 8,1066.8169425254002,347.3870419,111.54209804571678,0.3233511816774704
2631,Scan 8,992.1199878170999,348.3803419,107.16949694153458,0.328665029147382
2632,Scan 8,806.4384516796999,349.3736419,92.72747330468391,0.33909282420340436
2633,Scan 8,1154.8593226522,350.3669419,77.60339137599918,0.25922435837231544
2634,Scan 8,1159.6420065421,351.3602419,67.76487877868806,0.24173546116869882
2635,Scan 8,1294.8880959133,352.3535419,56.41723036188246,0.20873234960216358
2636,Scan 8,1693.0126304859998,353.3468419,45.84549376794614,0.16455770741325318
2637,Scan 8,1808.437785954,354.3401419,38.168302241919505,0.1452779272524423
2638,Scan 8,2711.7291758643996,356.3267419,25.14189123560518,0.09628880896131675
2639,Scan 8,1334.6777045201002,358.3133419,15.615754971717308,0.10816662771905106
2640,Scan 8,1676.1132977353998,360.2999419,10.89842794319488,0.08063623516429207
2641,Scan 8,1905.2174711556997,362.2865419,7.250090978654039,0.061687823922293716
2643,Scan 9,3588.9914974913,332.4021181,2.0961320207246428,0.024167019997314552
2644,Scan 9,3762.9303519574,334.3887181,3.0864243857074403,0.02863945378546533
2645,Scan 9,1679.6016142918002,336.3753181,4.7225484498861405,0.05302553626706411
2646,Scan 9,5002.2702902423,338.3619181,8.846183319265736,0.04205274892681797
2647,Scan 9,3623.8165199681,339.3552181,12.698214643716309,0.059195437093089665
2648,Scan 9,1572.1712000933,340.3485181,21.15736504906464,0.11600611202267587
2649,Scan 9,1666.7646008530999,341.3418181,37.583591568921875,0.15016267832108884
2650,Scan 9,1262.7984830900002,342.3351181,60.33820995219674,0.21858944387419876
2651,Scan 9,758.0247847882999,343.3284181,96.94801736664046,0.35762491129562357
2652,Scan 9,780.3752872317998,344.3217181,117.05265593945855,0.38729231755310983
2653,Scan 9,554.4708895224,345.3150181,131.89691538719728,0.48772828722067874
2654,Scan 9,616.5429654125002,346.3083181,129.26755225676303,0.4578920351229027
2657,Scan 9,1048.6957442035,349.2882181,97.96072938011751,0.3056337093038468
2661,Scan 9,1479.628656419,353.2614181,45.76486114014848,0.1758691674031542
2663,Scan 9,1179.8429485047,356.2413181,25.115207102398475,0.1459003323696301
2664,Scan 9,954.3198153751001,358.2279181,16.88637261887507,0.1330213078243795
2665,Scan 9,879.3377439568001,360.2145181,11.290314862781258,0.11331180805261132
2666,Scan 9,1341.3031479799,362.2011181,7.735760566600481,0.07594305044268874
2667,Scan 9,1655.9206284555999,354.2547181,41.0768480270936,0.15749936147693308
2668,Scan 9,1169.9351116636,352.2681181,60.07683614184052,0.22660664400412972
