Run Number,Scan,Charge,Energy,Yield,Yield Error
2306,Scan 4,4523.363822884199,353.2614181,151.17156761535733,0.18281183087636507
2307,Scan 4,10872.9982493098,355.2480181,110.59552962554125,0.10085423216582125
2308,Scan 4,5768.4081867561,357.2346181,74.72460097217898,0.11381612881375043
2309,Scan 4,3392.5259876794003,359.2212181,52.71912452536288,0.12465867406886598
2310,Scan 4,5574.525731641,361.2078181,39.524976761590715,0.08420383070168523
2311,Scan 4,1950.3169236462,363.1944181,31.881485129992992,0.1278546940371733
2313,Scan 5,3634.9034505638,330.3767794,5.5465022040331995,0.03906278066471354
2314,Scan 5,4045.3469296935,332.3633794,8.111541623078095,0.04477894055112131
2315,Scan 5,4889.5490634874,334.3499794,12.483973308668139,0.05052915220362115
2316,Scan 5,8063.1281234618,336.3365794,24.501657046121718,0.0551246630597754
2317,Scan 5,4591.1139023055,336.3365794,21.045219538439298,0.06770452516168225
2318,Scan 5,4522.8563899071,338.3231794,46.24754402257208,0.1011202042422783
2319,Scan 5,4015.081844206201,339.3164794,79.31992730349039,0.1405542404315637
2320,Scan 5,2451.9765412068004,340.3097794,154.93663728651433,0.2513731616532348
2321,Scan 5,1961.8792804387003,341.3030794,256.7889905475461,0.3617862521931811
2322,Scan 5,2918.2906447384003,342.2963794,317.68734264749935,0.3299405427774692
2323,Scan 5,15618.634862689501,343.2896794,350.9090293859543,0.1498910616742725
2324,Scan 5,2498.6363043479,344.2829794,352.9012999873653,0.375815861845451
2325,Scan 5,6094.8909612855,345.2762794,338.06987082922495,0.23551591700652513
2326,Scan 5,2287.5678905919995,346.2695794,307.80550946524227,0.36681847293219944
2327,Scan 5,2883.6051126189996,347.2628794,276.846159172932,0.30984989828849047
2328,Scan 5,2663.7677911202,348.2561794,242.99940939213477,0.3020330215341079
2329,Scan 5,2246.6342780784,349.2494794,207.2785074739919,0.3037462647337679
2330,Scan 5,4791.4240565698,350.2427794,173.7552323006065,0.19043055852547813
2331,Scan 5,4169.2458085738,351.2360794,144.64822360912737,0.18626351823572773
2332,Scan 5,2907.4859990008,352.2293794,122.51546529283975,0.20527527416291064
2333,Scan 5,1086.4370775948,354.2159794,85.95803836771317,0.28128136352350236
2334,Scan 5,4518.5169760087,354.2159794,88.86189918770084,0.14023610352006222
2335,Scan 5,3548.6791456895,356.2025794,65.91945633747865,0.13629296554920742
2336,Scan 5,10901.914069282202,358.1891794,47.572288380195175,0.0660580339968399
2337,Scan 5,18617.6426694367,360.1757794,37.14256483905985,0.0446656439650272
2338,Scan 5,7026.40891477906,362.1623794,29.107756534040416,0.06436320419667729
2340,Scan 6,6852.7539665431,362.1633727,26.1430661124952,0.061765461501877526
2341,Scan 6,9472.016170721701,360.1767727,34.26978946714229,0.06014984364923483
2342,Scan 6,3401.9343965111,358.1901727,45.09963512445981,0.1151392899688474
2343,Scan 6,3042.4202500172996,356.2035727,61.20390501573252,0.14183387383820556
2344,Scan 6,8862.8117610929,354.2169727,85.13833085257272,0.09801144747595747
2345,Scan 6,6308.1929207704,352.2303727,121.10282763937765,0.13855578348398156
2346,Scan 6,2106.2313042956002,351.2370727,145.19630364257463,0.2625576934963923
2347,Scan 6,7191.236888426799,350.2437727,172.92491115141746,0.1550697129650814
2348,Scan 6,1715.1985858300002,349.2504727,202.85347881839093,0.3439014643152983
2349,Scan 6,1508.8828324719998,348.2571727,240.9007460204802,0.39956856488320425
2350,Scan 6,4379.6668323687,347.2638727,276.6504956598943,0.25133049648324435
2351,Scan 6,2365.1827558980003,346.2705727,311.98773040260687,0.36319211006545116
2352,Scan 6,2476.105165305,345.2772727,342.66557490723017,0.3720066428480307
2353,Scan 6,1651.0659145470001,344.2839727,363.24655164633486,0.4690493562362625
2354,Scan 6,1215.872865135,343.2906727,359.29085394260835,0.5435994364590186
2355,Scan 6,1864.5787238724997,342.2973727,327.86226302655297,0.4193294398272848
2356,Scan 6,3697.3279826386997,341.3040727,255.95808769029017,0.2631118689847203
2357,Scan 6,2754.1009467793,340.3107727,152.54306509399933,0.23534572129234016
2358,Scan 6,1988.4308583406,339.3174727,78.2405882243411,0.19836306323205297
2359,Scan 6,2447.994666802,338.3241727,45.74846568040264,0.13670456992918073
